,Unnamed: 0,Unnamed: 0.1,raw_text,clean,label,sentiment_vector,vader_polarity,sentiment_score,sentiment_0,sentiment_1,sentiment_2
358,358,358,92% Of Area Woman’s Holiday Recipes Involve Pulverizing Bag Of Oreos ,area woman holiday recip involv pulver bag oreo,1,"[0.0, 0.722, 0.278, 0.4019]",0,0.4019,0.0,0.722,0.278
359,359,359,City Planner Gets Halfway Through Designing City Before Realizing He’s Just Doing Philadelphia Again… ,citi planner get halfway design citi realiz philadelphia,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
360,360,360,Toddler Just Looking For Sensible Mid-Range Tricycle ,toddler look sensibl mid rang tricycl,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
361,361,361,Innovative Business Always On The Cutting Edge Of What Other Companies Have Been Doing For A Few Years… ,innov busi alway cut edg compani year,1,"[0.259, 0.741, 0.0, -0.2732]",0,-0.2732,0.259,0.741,0.0
362,362,362,"Local man Richard Minhas ushered his guest around the 750-square-foot space, stopping by the placards, which includ… ",local man richard minha usher guest around squar foot space stop placard includ,1,"[0.155, 0.845, 0.0, -0.296]",0,-0.29600000000000004,0.155,0.845,0.0
363,363,363,Entirety Of Man’s Personal Data Protected By Reference To Third Season Of ‘The West Wing’ ,entireti man person data protect refer third season west wing,1,"[0.0, 0.776, 0.224, 0.3818]",0,0.3818,0.0,0.7759999999999999,0.22399999999999998
364,364,364,Eccentric Man Introduces New Sweater To Closet Pals Colonel Coat And Captain Blazer ,eccentr man introduc new sweater closet pal colonel coat captain blazer,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
365,365,365,Newly Discovered Journal Entries Reveal Sacagawea’s Repeated Attempts To Ditch Lewis And Clark… ,newli discov journal entri reveal sacagawea repeat attempt ditch lewi clark,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
366,366,366,Tips For Surviving Your Office Holiday Party ,tip surviv offic holiday parti,1,"[0.0, 0.597, 0.403, 0.4019]",0,0.4019,0.0,0.597,0.40299999999999997
367,367,367,"Radiohead, Janet Jackson Inducted Into Rock And Roll Hall Of Fame #WhatDoYouThink? ",radiohead janet jackson induct rock roll hall fame whatdoyouthink,1,"[0.0, 0.734, 0.266, 0.4404]",0,0.4404,0.0,0.7340000000000001,0.266
368,368,368,Mental Health Experts Say Friends Giving Away Possessions Could Be Warning Sign They Planning On Moving… ,mental health expert say friend give away possess could warn sign plan move,1,"[0.09, 0.705, 0.205, 0.4215]",0,0.4215,0.09,0.705,0.205
369,369,369,Emotional El Chapo Reunited With Family Following Passage Of Criminal Justice Reform Bill ,emot el chapo reunit famili follow passag crimin justic reform bill,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
370,370,370,Report: There Nothing Else In Bottom Of Gift Bag ,report noth els bottom gift bag,1,"[0.0, 0.633, 0.367, 0.4404]",0,0.4404,0.0,0.633,0.36700000000000005
371,371,371,Federal Reserve Cites Healthy Economy In Decision To Have Baby ,feder reserv cite healthi economi decis babi,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
372,372,372,Man Methodically Explains Origin Behind Every Poster Hanging In Apartment ,man method explain origin behind everi poster hang apart,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
373,373,373,Relationship Experts Say Healthy Couples Should Be Renewing Their Vows 3 Times A Week ,relationship expert say healthi coupl renew vow time week,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
374,374,374,UCF Deserves A Shot To Be Utterly Destroyed In The College Football Playoff ,ucf deserv shot utter destroy colleg footbal playoff,1,"[0.333, 0.667, 0.0, -0.5423]",0,-0.5423,0.33299999999999996,0.667,0.0
375,375,375,"Ho, ho, ho! My willingness to shed the blood of innocents is unwavering! ",ho ho ho willing shed blood innoc unwav,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
376,376,376,Voyeur Researchers Recommend At Least 7 Hours Of Watching Someone Sleep Per Night ,voyeur research recommend least hour watch someon sleep per night,1,"[0.0, 0.783, 0.217, 0.3612]",0,0.3612,0.0,0.7829999999999999,0.217
377,377,377,Gun Deaths In U.S. At 40-Year High #WhatDoYouThink? ,gun death u year high whatdoyouthink,1,"[0.677, 0.323, 0.0, -0.743]",-1,-0.743,0.677,0.32299999999999995,0.0
378,378,378,Lowe's Debuts New Travel Plunger With Collapsible Handle ,low debut new travel plunger collaps handl,1,"[0.259, 0.741, 0.0, -0.2732]",0,-0.2732,0.259,0.741,0.0
379,379,379,Area Man Stops Self After Eating 3 Advent Calendars ,area man stop self eat advent calendar,1,"[0.268, 0.732, 0.0, -0.296]",0,-0.29600000000000004,0.268,0.732,0.0
380,380,380,"Report: Oh, Fuck Yeah, Egg Yolk Dripping All Over Sandwich ",report oh fuck yeah egg yolk drip sandwich,1,"[0.299, 0.513, 0.188, -0.3182]",0,-0.3182,0.299,0.513,0.188
381,381,381,Study Finds Mass Extinction Could Free Up Billions Of Dollars In Conservation Funding By 2024… ,studi find mass extinct could free billion dollar conserv fund,1,"[0.0, 0.732, 0.268, 0.5106]",0,0.5106,0.0,0.732,0.268
382,382,382,Man Googling ‘Tender Lump On Neck’ About To Begin Exciting New Phase In Life ,man googl tender lump neck begin excit new phase life,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
383,383,383,"Oh my God, Mary—I got Mary! ",oh god mari got mari,1,"[0.0, 0.656, 0.344, 0.2732]",0,0.2732,0.0,0.6559999999999999,0.344
384,384,384,Report: Saying ‘Smells Okay’ Precedes 85% Of Foodborne Illnesses Annually ,report say smell okay preced foodborn ill annual,1,"[0.262, 0.561, 0.178, -0.2263]",0,-0.2263,0.262,0.561,0.17800000000000002
385,385,385,"The restored hair, which normally grows to satisfactory thickness over the course four to six weeks, flooded the op… ",restor hair normal grow satisfactori thick cours four six week flood op,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
386,386,386,Dog Doesn’t Consider Itself Part Of Family ,dog consid part famili,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
387,387,387,"Mom $15,000 In The Hole With Ceramic Frog Dealer ",mom hole ceram frog dealer,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
388,388,388,Merriam-Webster Names 'Justice' Word Of The Year #WhatDoYouThink? ,merriam webster name justic word year whatdoyouthink,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
389,389,389,Winner Of ‘The Voice’ Excited To Use $50 Chili’s Gift Card ,winner voic excit use chili gift card,1,"[0.0, 0.427, 0.573, 0.7717]",1,0.7717,0.0,0.42700000000000005,0.573
390,390,390,Raiders Announce Plan To Play 2019 Home Games In Jon Gruden’s Backyard ,raider announc plan play home game jon gruden backyard,1,"[0.0, 0.769, 0.231, 0.34]",0,0.34,0.0,0.769,0.231
391,391,391,Man Spends Long Day At Work Waiting To Go Home And Be Lonely ,man spend long day work wait go home lone,1,"[0.208, 0.792, 0.0, -0.2732]",0,-0.2732,0.20800000000000002,0.792,0.0
392,392,392,Firefighter Excitedly Checks Drop-Off Bin To See If They Got Any Babies While They Were Out ,firefight excit check drop bin see got babi,1,"[0.231, 0.769, 0.0, -0.2732]",0,-0.2732,0.231,0.769,0.0
393,393,393,The Trump Presidency In 2018 ,trump presid,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
394,394,394,Ecstatic Pope Francis Finally Lands Role As Mary In St. Peter’s Christmas Pageant ,ecstat pope franci final land role mari st peter christma pageant,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
395,395,395,Kotex Tampons Recalled After Reports Of Pieces Left In Bodies #WhatDoYouThink? ,kotex tampon recal report piec left bodi whatdoyouthink,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
396,396,396,Sea Of Hair Engulfs Nation After Bosley Physicians Lose Control Of Restoration ,sea hair engulf nation bosley physician lose control restor,1,"[0.252, 0.748, 0.0, -0.4019]",0,-0.4019,0.252,0.748,0.0
397,397,397,"How do you shop for someone like that? I mean, throw me a bone here! ",shop someon like mean throw bone,1,"[0.0, 0.667, 0.333, 0.3612]",0,0.3612,0.0,0.667,0.33299999999999996
398,398,398,Puberty Absolutely Teeing Off On Area Teen ,puberti absolut tee area teen,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
399,399,399,Helpful Man Saves Woman Effort Of Telling Idea To Boss Herself ,help man save woman effort tell idea bos,1,"[0.0, 0.504, 0.496, 0.7096]",0,0.7096,0.0,0.504,0.496
400,400,400,Informal Tone Of Cover Letter Sets Job Applicant Apart From Seriously Considered Candidates ,inform tone cover letter set job applic apart serious consid candid,1,"[0.115, 0.885, 0.0, -0.0772]",0,-0.0772,0.115,0.885,0.0
401,401,401,62-Year-Old With Gun Only One Standing Between Nation And Full-Scale Government Takeover ,year old gun one stand nation full scale govern takeov,1,"[0.211, 0.789, 0.0, -0.34]",0,-0.34,0.21100000000000002,0.789,0.0
402,402,402,"This has been an albatross around my neck for what sometimes seems like several seconds, but I think it’s time tha… 
To see more unmatched reporting, visit 
Report: You’re Supposed To Tip Supermarket Cashiers, You Son Of A Bitch 
Next time you eat the 16-piece Bonafide Family Meal, remember that Popeyes wants serial rapists to have weekend pa… ",albatross around neck sometim seem like sever second think time tha see unmatch report visit report suppos tip supermarket cashier son bitch next time eat piec bonafid famili meal rememb popey want serial rapist weekend pa,1,"[0.196, 0.719, 0.085, -0.7845]",0,-0.7845,0.196,0.7190000000000001,0.085
403,403,403,Dog’s Eye Gunk Wiped Back On Dog ,dog eye gunk wipe back dog,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
404,404,404,5 Things To Know About ‘Aquaman’ ,thing know aquaman,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
405,405,405,Mom Gathers Rolls Of Wrapping Paper Around Her To Stroke Softly ,mom gather roll wrap paper around stroke soft,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
406,406,406,Chuck Schumer Insists Democrats Won’t Budge On Wall #WhatDoYouThink? ,chuck schumer insist democrat budg wall whatdoyouthink,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
407,407,407,Report: Key Goes In But Won’t Turn ,report key go turn,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
408,408,408,Back-To-Back Broadcasts Of ‘Big’ Happening On TBS Apparently Unrelated To Death Of Penny Marshall… ,back back broadcast big happen tb appar unrel death penni marshal,1,"[0.281, 0.719, 0.0, -0.5994]",0,-0.5994,0.281,0.7190000000000001,0.0
409,409,409,Millions Of Americans Shocked To Discover Favorite Movie Directed By Woman ,million american shock discov favorit movi direct woman,1,"[0.271, 0.729, 0.0, -0.3818]",0,-0.3818,0.271,0.7290000000000001,0.0
410,410,410,Les Moonves Doesn’t Know How He Going To Tell Wife He Didn’t Get $120 Million Bonus ,le moonv know go tell wife get million bonus,1,"[0.0, 0.696, 0.304, 0.5423]",0,0.5423,0.0,0.696,0.304
411,411,411,Entirety Of Browns Dawg Pound Euthanized Following Rabies Outbreak ,entireti brown dawg pound euthan follow rabi outbreak,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
412,412,412,Radio Station Playing Controversial ‘Little Drummer Boy’ On Repeat In Defiance Of Those Who Claim It Contains Sexua… ,radio station play controversi littl drummer boy repeat defianc claim contain sexua,1,"[0.0, 0.821, 0.179, 0.34]",0,0.34,0.0,0.821,0.179
413,413,413,Man Finally Able To Forgive Self For Terrible Mistake He Made 2 Seconds Ago ,man final abl forgiv self terribl mistak made second ago,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
414,414,414,Should The NFL Offer To Reinstate Kareem Hunt If He Promises To Play Extra Hard? ,nfl offer reinstat kareem hunt promis play extra hard,1,"[0.13, 0.648, 0.222, 0.25]",0,0.25,0.13,0.648,0.222
415,415,415,KFC Blames Popeyes For Releasing Serial Rapist From Prison In New Attack Ad Campaign ,kfc blame popey releas serial rapist prison new attack ad campaign,1,"[0.662, 0.338, 0.0, -0.9287]",-1,-0.9287,0.662,0.33799999999999997,0.0
416,416,416,Social Media Overtakes Newspapers As Source Of News #WhatDoYouThink? ,social medium overtak newspap sourc news whatdoyouthink,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
417,417,417,Rembrandt's 'Night Watch' Falls Off Museum Wall After Sticky Tabs Come Loose ,rembrandt night watch fall museum wall sticki tab come loos,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
418,418,418,"Boss Wants Friendly, Relaxed Company Culture In Place By Friday ",bos want friend relax compani cultur place friday,1,"[0.0, 0.403, 0.597, 0.7506]",1,0.7506,0.0,0.40299999999999997,0.597
419,419,419,Report: Chip In Mug Right Where Mouth Goes ,report chip mug right mouth go,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
420,420,420,Report: Growing Number Of Americans Forced To Make Ends Meet By Collaborating On Song With Pitbull… ,report grow number american forc make end meet collabor song pitbul,1,"[0.0, 0.885, 0.115, 0.0772]",0,0.0772,0.0,0.885,0.115
421,421,421,"We are looking into the deeply troubling accusations that the United States Senate has chosen to willfully and kno… 
Chili’s Customer Who Just Finished Ribs Platter Given Complimentary Hose-Down 
For more exemplary journalism, visit 
New Hobby To Tide Retired Man Over Until Death 
Huh, that’s weird. Why do I feel so content right now?"" ",look deepli troubl accus unit state senat chosen will kno chili custom finish rib platter given complimentari hose exemplari journal visit new hobbi tide retir man death huh weird feel content right,1,"[0.157, 0.843, 0.0, -0.6808]",0,-0.6808,0.157,0.843,0.0
422,422,422,Maria Butina Pleads Guilty To Russian Scheme To Influence Conservatives #WhatDoYouThink? ,maria butina plead guilti russian scheme influenc conserv whatdoyouthink,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
423,423,423,Researchers Announce They Don’t Have Heart To Reveal What Will Happen To 1 In 5 Women ,research announc heart reveal happen woman,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
424,424,424,Woman's Head Feared Lost Forever Inside Infinity Scarf ,woman head fear lost forev insid infin scarf,1,"[0.478, 0.522, 0.0, -0.6705]",0,-0.6705,0.478,0.522,0.0
425,425,425,Trump Administration Launches Human Rights Investigation Into Senate’s Harsh Treatment Of Mohammad Bin Salman… ,trump administr launch human right investig senat harsh treatment mohammad bin salman,1,"[0.209, 0.791, 0.0, -0.4404]",0,-0.4404,0.209,0.7909999999999999,0.0
426,426,426,Everything Reminds Man Of ‘Her’ ,everyth remind man,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
427,427,427,Report: Re-mixxxx! ,report mixxxx,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
428,428,428,‘Sesame Street’ Includes First Muppet To Experience Homelessness #WhatDoYouThink? ,sesam street includ first muppet experi homeless whatdoyouthink,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
429,429,429,Woman Who Hasn’t Bought Anything Recently Wondering Why She Suddenly Happy ,woman bought anyth recent wonder sudden happi,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
430,430,430,"The Week In Pictures – Week Of December 17, 2018 ",week pictur week decemb,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
431,431,431,Visibly Flu-Stricken Choir Kid Really Dragging Down Whole Christmas Pageant ,visibl flu stricken choir kid realli drag whole christma pageant,1,"[0.527, 0.473, 0.0, -0.7783]",-1,-0.7783,0.527,0.473,0.0
432,432,432,Humanity Surprised It Still Hasn’t Figured Out Better Alternative To Letting Power-Hungry Assholes Decide Everythin… ,human surpris still figur better altern let power hungri asshol decid everythin,1,"[0.0, 0.791, 0.209, 0.4404]",0,0.4404,0.0,0.7909999999999999,0.209
433,433,433,New Aetna Wedding Registry Lets Guests Purchase Medical Procedures Couple Picked Out ,new aetna wed registri let guest purchas medic procedur coupl pick,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
434,434,434,Congress Cuts Funding For 26-Year-Old Stepson ,congress cut fund year old stepson,1,"[0.296, 0.704, 0.0, -0.2732]",0,-0.2732,0.29600000000000004,0.7040000000000001,0.0
435,435,435,Possum Gazes Longingly At Family Walking Dog ,possum gaze long famili walk dog,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
436,436,436,Michael Cohen Granted Prison Work Release For New Job With Trump 2020 Campaign ,michael cohen grant prison work releas new job trump campaign,1,"[0.239, 0.58, 0.181, -0.2023]",0,-0.2023,0.239,0.58,0.18100000000000002
437,437,437,"Now, don’t be shy. You know what Santa’s talking about. ",shi know santa talk,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
438,438,438,God Getting Strong Urge To Bring Back Dinosaurs ,god get strong urg bring back dinosaur,1,"[0.0, 0.481, 0.519, 0.6597]",1,0.6597,0.0,0.48100000000000004,0.519
439,439,439,Trump Claims Substantial Portions Of The U.S.-Mexico Laser Forcefield Have Already Been Built… ,trump claim substanti portion u mexico laser forcefield alreadi built,1,"[0.0, 1.0, 0.0, 0.0]",0,0.0,0.0,1.0,0.0
440,440,440,3-Foot-Tall Christmas Tree Really Completes Incredibly Depressing Apartment ,foot tall christma tree realli complet incred depress apart,1,"[0.286, 0.714, 0.0, -0.4939]",0,-0.4939,0.28600000000000003,0.7140000000000001,0.0
441,441,441,Archaeologists Reconstruct Snyder’s Of Hanover Pretzel From Pieces Discovered In Des Moines–Area Stop ’N Go… ,archaeologist reconstruct snyder hanov pretzel piec discov de moin area stop n go,1,"[0.167, 0.833, 0.0, -0.296]",0,-0.29600000000000004,0.16699999999999998,0.833,0.0
442,442,442,Thousands Of Drunk Revelers Dressed As Jesus Descend On Vatican For Annual ChristCon Pub Crawl… ,thousand drunk revel dress jesus descend vatican annual christcon pub crawl,1,"[0.194, 0.806, 0.0, -0.34]",0,-0.34,0.19399999999999998,0.8059999999999999,0.0
443,443,443,Middle Eastern Man Not Sure How Many Days’ Worth Of Airport Detention Clothes To Pack ,middl eastern man sure mani day worth airport detent cloth pack,1,"[0.0, 0.682, 0.318, 0.4939]",0,0.4939,0.0,0.682,0.318
444,444,444,Local Grandmother Beginning To Realize Family Never Even Looked For Better Nursing Home ,local grandmoth begin realiz famili never even look better nurs home,1,"[0.194, 0.806, 0.0, -0.3412]",0,-0.3412,0.19399999999999998,0.8059999999999999,0.0
445,445,445,Matt Damon Loses $500 To Guy Who Promised Professional-Looking Headshots ,matt damon lose guy promis profession look headshot,1,"[0.278, 0.722, 0.0, -0.4019]",0,-0.4019,0.278,0.722,0.0
446,446,446,"Jonesing Nation Demands Trump Tell Them Where, Exactly, Drugs Are Pouring Into Country ",jones nation demand trump tell exact drug pour countri,1,"[0.158, 0.842, 0.0, -0.128]",0,-0.128,0.158,0.8420000000000001,0.0
447,447,447,Taco Bell Warns Employees Against Directly Exposing Skin To Food ,taco bell warn employe direct expos skin food,1,"[0.167, 0.833, 0.0, -0.1027]",0,-0.1027,0.16699999999999998,0.833,0.0
448,448,448,Michael Cohen Completes First Stage Of Intricate Plan To Break Incarcerated Brother Out Of Prison From Inside… ,michael cohen complet first stage intric plan break incarcer brother prison insid,1,"[0.231, 0.769, 0.0, -0.5106]",0,-0.5106,0.231,0.769,0.0
